,freq,word
31980,1,@zdavis14:
31981,1,@jandnsmaman:
31982,1,"hillary.#trump2016,04-12-2015"
31983,1,"23:06:22,10,55,false,587391335822467072
twitter"
31984,1,"android,@pica_59:"
31985,2,@mayrazayago:
31986,13,chicago!
31987,2,contemplate
31988,2,http://t.co/vlq3uoteo7
31989,1,@gracemtroupe:
31990,1,@pete_is_king:
31991,1,@pica_59
31992,1,running?
31993,2,@mkbeattie:
31994,2,@the
31995,3,masters.
31996,1,@purplite:
31997,2,@hilaryclinton
31998,1,@tam69sc:
31999,1,@richardallen__:
32000,1,@retume:
32001,1,"@hillaryclinton.,04-12-2015"
32002,1,"20:10:53,28,72,false,587347173819449347
twitter"
32003,1,"android,@garycassard:"
32004,1,"""@washpostjobs:"
32005,1,"delivers!"""
32006,1,@knuckldraginsam:
32007,1,@chris_owens1213
32008,1,@mrgamecock1:
32009,1,@sjketchen
32010,4,offense
32011,1,improved.
32012,4,everything!
32013,1,@sarzitron:
32014,1,losing.
32015,1,@shanejoseph:
32016,1,#goodtv
32017,1,@washpostjobs:
32018,2,hotel?
32019,1,@shannlyman:
32020,1,@chris_owens1213:
32021,1,"@realdonaldtrump.,04-12-2015"
32022,1,"19:52:29,50,103,false,587342542670290944
twitter"
32023,1,"android,.@t-mobile"
32024,1,"joke!,04-12-2015"
32025,1,"19:51:58,67,95,false,587342416165916672
twitter"
32026,1,"android,@tracyholland1:"
32027,1,lawn.
32028,3,@soyerjanis:
32029,1,@boris3324
32030,1,"trump,04-12-2015"
32031,1,"19:48:35,15,50,false,587341564025929730
twitter"
32032,1,"android,@trainor_chris:"
32033,2,"nightmare"""
32034,1,@_sethmade:
32035,1,@208rocky:
32036,1,@kenofdfl:
32037,6,@realpro4real
32038,5,@speakerboehner
32039,1,"water!,04-12-2015"
32040,1,"19:42:41,17,30,false,587340076830588928
twitter"
32041,1,"android,@destiny_113:"
32042,5,@realpro4real:
32043,1,@osorocks:
32044,1,trafficno
32045,4,parking
32046,2,(lots
32047,1,full)
32048,1,#javitzsucks
32049,1,"#carshow,04-12-2015"
32050,1,"19:34:57,4,20,false,587338130262458369
twitter"
32051,1,"android,@rosesroi:"
32052,1,@talkernewyorker:
32053,4,variety
32054,1,@downfallofusa:
32055,4,@bestbergerever:
32056,6,charge.
32057,2,"#trump4prez,04-12-2015"
32058,1,"14:37:21,14,54,false,587263239563644928
twitter"
32059,1,"android,@wainainanjenga:"
32060,2,@jackshallis
32061,1,@terrileed:
32062,1,@daviddepuma:
32063,1,announcement???
32064,2,"?"""
32065,1,@blackandblondem:
32066,1,vp!
32067,1,@impetrio1
32068,1,@blackandright
32069,1,trump-mobile!
32070,1,"13:45:51,17,61,false,587250276475785216
twitter"
32071,1,"android,@daviddepuma:"
32072,1,"#teamamerica"""
32073,1,@louisthexvi99:
32074,1,#comeflywithme
32075,4,@kraftywurker:
32076,2,cranked
32077,2,#trumpmeister
32078,1,@danrebellato:
32079,2,wrongly
32080,1,dignified.
32081,1,@backontrackusa:obama
32082,9,deserter
32083,6,hood
32084,3,shameful
32085,1,@gingerxoxoxoxo:
32086,3,.@tmobile
32087,1,"check.""@verizonwireless"
32088,1,@myintersperse:
32089,1,sucks..
32090,1,trumpmobile?
32091,9,@jackshallis:
32092,1,@philly_phily:
32093,1,at&amp;t
32094,2,@princessdaytura:
32095,1,coruption
32096,1,@saints_74:
32097,1,@tornadopain:
32098,1,@tmobilehelp
32099,1,@johnlegere's
32100,1,hissy
32101,2,yall
32102,1,@bkrafttt:
32103,1,@jacobsensusan:
32104,1,chicago!!
32105,1,building!!
32106,1,@mjpomor:
32107,1,@mayrazayago
32108,1,neat
32109,1,vpotus.
32110,2,mk
32111,1,@jcpcond:
32112,14,sucks!
32113,1,@elvinberndt:
32114,1,@rootmetrics
32115,1,@jdpower
32116,1,@verizonwireless
32117,1,@tica1975:
32118,1,compassionless
32119,1,"co.,04-12-2015"
32120,1,"02:07:25,20,44,false,587074510232358913
twitter"
32121,2,"android,@chris_r_2014:"
32122,1,obama/administration
32123,1,embarasssmnet
32124,1,"joke!"""
32125,1,@rozanakabashi:
32126,2,costumer
32127,1,"better.,04-12-2015"
32128,1,"02:04:52,5,22,false,587073869678256129
twitter"
32129,2,"android,@jamersonhayes:"
32130,1,doing;
32131,2,@jamersonhayes
32132,3,haters!
32133,1,@cougartrace:
32134,1,@naughtoriousbig
32135,1,@lex_shep:
32136,1,@johnlegere.
32137,1,mobile?
32138,1,"service!,04-12-2015"
32139,1,"01:58:42,10,35,false,587072319492857856
twitter"
32140,1,"them!,04-12-2015"
32141,1,"01:54:20,13,39,false,587071216990756864
twitter"
32142,1,"android,@mikeanddawnny:"
32143,7,customer
32144,1,10yrs
32145,2,joker
32146,1,"liar"""
32147,1,@johnlegere:
32148,1,.@naughtoriousbig
32149,1,dinald
32150,4,drunk
32151,1,john?
32152,1,@ladyzales:
32153,1,@jamersonhayes:
32154,3,@toypilavzla:
32155,2,@mrnicolasbell:
32156,2,@verizon
32157,2,provider
32158,2,http://t.co/jkjijbfwmz
32159,2,@cstace1:
32160,1,@saugat_p:
32161,1,@housecalls1228:
32162,3,pot
32163,1,pres.you've
32164,1,"vote,04-12-2015"
32165,1,"01:28:23,19,59,false,587064687566675968
twitter"
32166,1,"android,@moeaa12:"
32167,1,"fix"""
32168,2,@thegurleygirl:
32169,1,great!we
32170,1,country!#trump2016
32171,3,@welovethedonald:
32172,1,yard!
32173,1,@naughtoriousbig:
32174,1,https://t.co/lkdibk1yo7
32175,1,@realliamager:
32176,1,lrt:
32177,1,@ee
32178,1,@tmobileuk
32179,2,customers.
32180,4,buildings.
32181,1,@glfceo:
32182,1,#custserv
32183,2,super!
32184,2,energy;
32185,1,http://t.co/uxooivgfiv
32186,1,horry
32187,1,https://t.co/qqcvwftnr9
32188,1,@pctech181:
32189,12,children's
32190,1,2016-24.
32191,1,nra-ila
32192,1,tn!
32193,1,http://t.co/cezxdstdsp
32194,1,@nickbeii:
32195,1,sealed.
32196,1,@michaeljackson:
32197,1,#friendlyfriday
32198,1,http://t.co/k4exedex1z
32199,1,misunderstood
32200,1,@wiccanfoxglove:
32201,3,in?
32202,1,"proud!,04-11-2015"
32203,1,"04:49:51,15,48,false,586752999608967168
twitter"
32204,1,"android,@tuckahoetommy:"
32205,1,"run?"""
32206,1,@warrenmarcussen:
32207,1,@kbrocking
32208,1,fuckung
32209,1,dieing!
32210,1,@autumnjuliaa:
32211,3,balance
32212,2,sheet
32213,1,flawlessly
32214,1,@markraymond
32215,1,@anthonycl:
32216,3,business!
32217,1,@kbrocking:
32218,1,hillary!!!
32219,1,@jordanpolitics:
32220,1,@gmcallahanjr:
32221,1,#rundonaldrun
32222,1,http://t.co/hchfowbs9z
32223,1,@markraymond:
32224,1,@gabriellebragg4:
32225,2,at?
32226,6,@keatsben:
32227,1,@dtbeasley:
32228,1,@nashvillebiz
32229,1,@nshbizsichko
32230,2,adjacent
32231,1,massey.
32232,1,@mulletgang2020:
32233,1,@6aa9ce3efe0c468:
32234,1,@jacksonholesue:
32235,1,compelling!
32236,1,@debraanngw:
32237,1,commented.
32238,1,@dawn_dunne:
32239,1,@jeffbenton1079:
32240,1,airport.
32241,1,http://t.co/a1a6mxbanx
32242,1,@mamaglove:
32243,1,constitution.no
32244,1,usurpers
32245,1,#runtrumprun
32246,1,@gamecockandrew:
32247,1,tomarrow
32248,1,@snugglebun31:
32249,1,@laurenhayes021:
32250,1,"time!,04-11-2015"
32251,1,"03:26:09,22,58,false,586731935831035904
twitter"
32252,1,"android,@ittrp:"
32253,1,@tarahill5
32254,2,%
32255,2,predecessors
32256,4,carter!
32257,1,"https://t.co/atuqmxoe16"""
32258,1,@jjnebraski:
32259,1,"you!,04-11-2015"
32260,1,"03:21:02,14,36,false,586730650872508416
twitter"
32261,1,"android,@dalley5:"
32262,1,tingle
32263,1,leg
32264,1,spoke!
32265,16,die
32266,1,for...we
32267,2,"this!"""
32268,1,#tennessee
32269,1,@gameweiver:
32270,7,compliment
32271,1,"true!,04-11-2015"
32272,1,"03:16:05,9,25,false,586729402467274752
twitter"
32273,3,"android,@kyleraccio:"
32274,1,excites
32275,1,independents.
32276,1,kyle.
32277,1,@enole28:
32278,1,"country.,04-11-2015"
32279,1,"03:06:41,9,43,false,586727037806739456
twitter"
32280,1,"android,off"
32281,1,"nra.,04-10-2015"
32282,1,"13:00:42,73,226,false,586514141764050945
twitter"
32283,1,"android,.@bretbaier"
32284,18,bret
32285,1,fox)
32286,1,6:00.
32287,1,"good!,04-10-2015"
32288,1,"12:58:16,24,70,false,586513528720338944
twitter"
32289,1,"android,@backontrackusa:"
32290,1,"""."
32291,1,"embarassment"""
32292,1,@5reedz:
32293,1,usa.......
32294,1,"nashville!,04-10-2015"
32295,1,"12:30:36,24,79,false,586506563860439040
twitter"
32296,1,nashville.
32297,1,"there.,04-10-2015"
32298,1,"11:59:27,60,161,false,586498726228787200
twitter"
32299,1,"android,@kissangel864:"
32300,1,"pres"""
32301,1,@blitz2fr:
32302,5,respectfully
32303,1,shaken
32304,1,himself.?
32305,4,#inspiration
32306,2,#rolemodel
32307,1,http://t.co/bqkvdiour0
32308,1,exclusive?donald
32309,1,'totally
32310,1,out-negotiated'
32311,18,taliban
32312,1,'virtually
32313,1,world'
32314,1,"http://t.co/frtugriguo"""
32315,1,@iamapatsfan:
32316,2,baier
32317,1,@stevewest222:
32318,1,@repdesantis
32319,1,"trump,04-09-2015"
32320,1,"23:53:16,29,37,false,586315977371037696
twitter"
32321,2,simpson
32322,1,"audience!,04-09-2015"
32323,1,"20:17:21,34,111,false,586261637595791363
twitter"
32324,1,"award.,04-09-2015"
32325,1,"18:23:47,19,87,false,586233060494069761
twitter"
32326,1,"people!,04-09-2015"
32327,1,"16:26:30,50,117,false,586203543461351424
twitter"
32328,1,"android,@slips60:"
32329,2,pond
32330,1,"asap"""
32331,1,@justariot66
32332,1,@chm14mc:
32333,1,sunshine.
32334,1,#lookinggreat
32335,1,@coffee6666:
32336,1,@realsquezz
32337,2,8000
32338,1,"watch!,04-09-2015"
32339,1,"09:33:45,9,19,false,586099670553927681
twitter"
32340,1,"android,@bradheat:"
32341,2,"up."""
32342,1,@teslu888:
32343,1,"you.,04-09-2015"
32344,1,"08:17:23,11,23,false,586080451468599296
twitter"
32345,2,"android,@realsquezz:"
32346,13,forward.
32347,1,"#votetrumpforpresident"""
32348,1,"win"""
32349,6,@kwrcrow:
32350,1,@communityjc
32351,1,disheartened.
32352,1,@ttsincward:
32353,1,@travis_temple:
32354,1,http://t.co/2axwzaacci
32355,2,"make."""
32356,1,"http://t.co/6capiqupzc"""
32357,1,@jpicc1:
32358,8,run!!
32359,1,@eharper69:
32360,1,"salesman!,04-09-2015"
32361,1,"03:31:51,14,53,false,586008595663323138
instagram,meeting"
32362,1,"https://t.co/arzeb16mog,04-08-2015"
32363,1,"20:06:44,35,80,false,585896579237720064
twitter"
32364,1,"android,make"
32365,1,"again!,04-08-2015"
32366,1,"10:17:20,316,544,false,585748251258785792
twitter"
32367,1,"state!,04-08-2015"
32368,1,"10:16:32,146,356,false,585748052268490753
twitter"
32369,1,"android,@colemang81:"
32370,1,@myview001:
32371,1,@mccoykellen:
32372,1,vines.
32373,1,@finenco:
32374,1,#speech
32375,4,repeat
32376,2,#politician.
32377,1,@texasgop
32378,1,"donaldtrump,04-08-2015"
32379,1,"08:51:55,11,27,false,585726757262782465
twitter"
32380,1,"android,@sxeymoney:"
32381,2,@brain__quotes:
32382,2,brutal.
32383,1,@gegco:
32384,1,runs.if
32385,1,@ckottlarock:
32386,1,@amit_d_r:
32387,1,@4kmiddlebrook
32388,1,"hired!"""""
32389,1,@luismamh11:
32390,4,?money
32391,1,"game.,04-08-2015"
32392,1,"08:43:02,28,42,false,585724518376857600
twitter"
32393,1,"android,@janinegreenberg:"
32394,1,#trumptennis
32395,1,#woohoo
32396,1,"http://t.co/zk2ivtgk3c"""
32397,1,@sportstalkcsn:
32398,1,csn:@chickatcsn
32399,1,@bmitchlivecsn
32400,1,"http://t.co/uxe7marizi,04-08-2015"
32401,1,"00:15:13,40,64,false,585596721918513152
twitter"
32402,1,"android,@xwellludwig:"
32403,2,whip
32404,1,goons
32405,1,"#teens4trump"""
32406,1,warmed
32407,1,!thanks
32408,1,@kylerok:
32409,1,loudoun
32410,2,gorgeous!!
32411,1,http://t.co/df2h92l4a3
32412,1,scum.
32413,1,should.be
32414,1,weeded
32415,1,@laurasgoldman:
32416,2,.@ariannahuff
32417,1,looks?
32418,1,wrongfully
32419,1,"me,04-07-2015"
32420,1,"03:22:52,106,160,false,585281558816370690
twitter"
32421,1,"android,@tarashuman:"
32422,1,message!!!
32423,1,#hopeisagoodbreakfast
32424,1,http://t.co/h3ts8ifune
32425,2,@reedgs119:
32426,1,@cleopattrausa
32427,1,@kzieff:
32428,2,@realistboutmine:
32429,1,f.y.i
32430,1,mak?
32431,1,http://t.co/hpbntmes2z@@
32432,1,@whatyouknowjr:
32433,1,@realistboutmine
32434,1,about!!!
32435,1,@chipgates1:
32436,3,@rollingstone
32437,1,toilet
32438,1,@jasoncwaite:
32439,3,agree?
32440,3,unattractive
32441,1,(both
32442,10,arianna
32443,1,ex-hubby
32444,1,@willgalloway_:
32445,4,btw
32446,2,?
32447,1,triumph.
32448,2,sounded
32449,1,trumpets!
32450,1,http://t.co/gfrlergqli
32451,2,@shapirojd:
32452,1,#sharktank
32453,6,star.
32454,1,#kingofthedeal
32455,1,@staceyhunter10:
32456,5,mar
32457,4,lago
32458,1,"http://t.co/rcnud40oy7,04-07-2015"
32459,1,"00:49:43,30,127,false,585243017705062400
twitter"
32460,1,"android,@susanbbossie:"
32461,1,?????
32462,3,.@serenawilliams
32463,1,@isaacyass:
32464,1,@buster842:
32465,1,puke.
32466,2,@marianoqcasilum:
32467,3,liberate
32468,1,"usa,04-06-2015"
32469,1,"23:35:19,20,47,false,585224295816765440
twitter"
32470,1,"client,?obama?s"
32471,1,it??
32472,1,"@marklevinshow,04-06-2015"
32473,1,"22:11:23,139,194,false,585203170844008448
twitter"
32474,1,@progressindex:
32475,1,chesterfield
32476,1,"http://t.co/sb6yeyqvwp,04-06-2015"
32477,1,"22:07:20,24,41,false,585202154719305728
twitter"
32478,3,@lasvegassun
32479,6,eugene
32480,5,dunn:
32481,1,?2016
32482,1,"http://t.co/f9kj19vyjx,04-06-2015"
32483,1,"22:05:44,21,37,false,585201749788651521
twitter"
32484,1,"client,miami?s"
32485,7,@trumpdoral?s
32486,6,royal
32487,8,pool
32488,2,cabanas
32489,1,"http://t.co/sije6b7rbf,04-06-2015"
32490,1,"18:59:31,27,43,false,585154887178158080
twitter"
32491,9,"client,congratulations"
32492,1,#rol15
32493,9,award.
32494,2,well-earned
32495,1,"well-deserved!,04-06-2015"
32496,1,"17:39:37,18,32,false,585134780829806592
twitter"
32497,1,@simpsoncollege
32498,1,"rights!,04-06-2015"
32499,1,"15:28:22,64,100,false,585101751520534528
instagram,#trumpadvice"
32500,1,"https://t.co/bulck1ebsi,04-06-2015"
32501,1,"15:06:39,24,49,false,585096286233370624
twitter"
32502,1,"client,congress"
32503,1,framework
32504,1,"nukes.,04-06-2015"
32505,1,"14:42:57,144,209,false,585090319055777792
twitter"
32506,1,"iphone,.@rollingstone"
32507,1,better--
32508,1,"joke!,04-06-2015"
32509,1,"14:35:25,61,96,false,585088423834312705
twitter"
32510,1,"android,@majesticljp:"
32511,3,"trump!!"""
32512,1,@somecooldad:
32513,1,@mrmikecalta
32514,1,bless!!
32515,1,@maxine41823:
32516,1,opinion...always
32517,1,@realmetman:
32518,1,@foxandfriends..
32519,1,@tijfbutler:
32520,1,rt?@realdonaldtrump:
32521,1,easter!?
32522,1,@bamadad1985:
32523,4,easter!
32524,1,w/common
32525,1,#rightman
32526,1,#rightnow
32527,1,#rightvote
32528,2,@golf_com:
32529,1,spectacular:
32530,1,http://t.co/9guspvzdfi
32531,1,http://t.co/0gmvnr3lfa
32532,1,triumphs
32533,1,germanwings
32534,1,suffering!
32535,5,glamour
32536,1,otr
32537,1,showed.
32538,1,fitn.
32539,1,http://t.co/aw3t4na7dm
32540,1,@ohheyyhbayyy:
32541,1,"office.,04-03-2015"
32542,1,"23:10:03,51,101,false,584130772208132097
twitter"
32543,1,"catastrophe,04-03-2015"
32544,1,"23:06:47,322,333,false,584129948916514818
twitter"
32545,1,@cbsnewyork:
32546,1,"http://t.co/m3hxilcnna,04-03-2015"
32547,1,"17:31:33,17,22,false,584045584765558784
twitter"
32548,1,#everyone
32549,1,outsider.
32550,1,$50/barrel.
32551,2,#artofthedeal
32552,4,transformation
32553,7,course?
32554,1,http://t.co/d22hrxa28h
32555,1,iran-
32556,1,http://t.co/gadkbskpzx
32557,1,@oliveromrf
32558,9,#theartofthedeal
32559,1,#howtogetrich
32560,1,@jleec
32561,1,@maryhodgins:
32562,1,#aspergers
32563,1,#autism.
32564,4,@richardbranson
32565,1,http://t.co/uxpg4wwr4c
32566,1,@michellem:
32567,1,@scotspolfed:
32568,1,friendliness
32569,2,professionalism
32570,1,"@realdonaldtrump,04-02-2015"
32571,1,"09:52:20,11,14,false,583567631564812288
twitter"
32572,1,"android,@arthurkade:"
32573,1,chatting
32574,1,hough
32575,1,zac
32576,1,posen
32577,2,weinstein
32578,1,meredith
32579,1,vieira
32580,1,"http://t.co/khbnw7gyhf"""
32581,1,http://t.co/ioirpqlqt0
32582,1,@tyrone_deverger:
32583,1,"usa.,04-02-2015"
32584,1,"04:06:56,34,55,false,583480711438565377
twitter"
32585,1,"android,@kuhnl1:"
32586,4,"""@realdonaldtrump:"
32587,1,"effort."""""
32588,8,practice
32589,6,checks.
32590,1,obstacles.
32591,1,@jaysekulow:
32592,1,?mr.
32593,1,iran??
32594,1,http://t.co/d9jlgqpxds
32595,2,iran?s
32596,1,breakout
32597,1,capability.
32598,1,hired?
32599,1,http://t.co/cgx4eo3afj
32600,4,@owentew:
32601,1,deal?
32602,1,http://t.co/eugoixnc0m
32603,1,@rcpvideo:
32604,1,http://t.co/dnwlv3tjyn
32605,1,@ronsonlocke
32606,4,@joshmcelveen
32607,1,http://t.co/fzrwww5d2l
32608,1,questions/people
32609,1,@danmilosevich
32610,1,tributes
32611,1,witnessed--given
32612,1,http://t.co/uka2f9vtpl
32613,1,https://t.co/lslbgox6uh
32614,1,@christianjosi
32615,1,lp.
32616,2,grammy
32617,2,#legends
32618,2,@19thwheel:
32619,3,on!!
32620,3,educate
32621,1,siriusxm
32622,2,foxnews.
32623,1,@codihart:
32624,5,#oreillyfactor
32625,1,"deal"""""
32626,1,@josh_millard16:
32627,1,border.please
32628,1,"run,04-01-2015"
32629,1,"06:24:59,10,29,false,583153063806046208
twitter"
32630,1,"android,@will1957:"
32631,1,@cigartainer:
32632,1,o'reilly.
32633,1,@devin199722:
32634,1,for!!!
32635,1,@michellemeyer10:
32636,1,chants
32637,1,@lauramontaguxox:
32638,1,@cinderelly78:
32639,1,@chrisbiedermann:
32640,1,@tr123xyz:
32641,1,"needs."""
32642,1,@teeroyd:
32643,1,oreily
32644,1,announce!
32645,3,@foxesba:
32646,1,"slogan!"""""
32647,4,approach
32648,1,#inspired
32649,9,@nikkio:
32650,1,unaware
32651,1,@pinkdaisey22:
32652,1,@hitemhard_42:
32653,1,"#realbusinessman,04-01-2015"
32654,1,"06:12:53,15,21,false,583150016816111616
twitter"
32655,1,"android,@party__2016:"
32656,1,trump......hope
32657,1,"soon!!!!!"""
32658,1,@wnapier99:
32659,1,@sailor7:
32660,1,@user9888:
32661,1,meexcept
32662,1,"@realdonaldtrump,04-01-2015"
32663,1,"06:06:30,38,77,false,583148411668549632
twitter"
32664,1,"android,@wingchungun:"
32665,1,?trump?
32666,2,day!!!
32667,1,@msft9:
32668,1,@richrichie725
32669,2,@fakeskiteam:
32670,2,pushover
32671,1,@anniekineavy:
32672,1,#thesmartguy
32673,4,@marino_joanna:
32674,1,progressively
32675,1,@richrichie725:
32676,1,@edroc72:
32677,1,#savvy
32678,1,#optimism
32679,1,#pride
32680,2,#strong
32681,3,#leader
32682,1,#elect2016
32683,1,@katmur23:
32684,1,@doehillmeme:
32685,2,@realdonaldtrump!!
32686,1,@agoodeye:
32687,1,@j_sab_:
32688,1,@trhdesign55:
32689,1,"slogan!"""
32690,1,@oledudstillgoin:
32691,1,2016....count
32692,2,@michaeltmorgan1:
32693,1,zealots
32694,2,amateurs...
32695,1,@stonebreakerii:
32696,1,original.
32697,1,@christianlasval:
32698,1,toughit's
32699,2,"smart."""
32700,1,@southsalem:
32701,1,schumio
32702,1,@kicknback123:
32703,5,negotiator.
32704,2,operate
32705,1,toaster.
32706,1,@jesseaazar:
32707,1,maladies!
32708,1,@johna553:
32709,1,@gwonder6:
32710,3,in...
32711,1,@beyon:
32712,1,know...
32713,1,patton?
32714,1,brilliance!
32715,1,@megapandaduck:
32716,2,@cherelynn:
32717,3,@welovethedonald
32718,2,@khadeejanicolle:
32719,1,@welovethedonald?
32720,1,@donniewilmoth:
32721,1,@giamattijenna:
32722,1,pm--talking
32723,3,advantage--see
32724,7,victorious.
32725,1,?simply
32726,2,goal.?
32727,2,oriented
32728,1,alternative!
32729,1,http://t.co/s9zkrnlal0
32730,1,@ajcarpenter0
32731,1,@tom38ts
32732,1,@marioraez1:
32733,3,gorgeous!
32734,4,primarily
32735,1,"player"""""
32736,1,@funkyfakir:
32737,2,rice.
32738,1,http://t.co/fc4eb3gvda
32739,2,anytime!
32740,1,http://t.co/85z3kfcdwt
32741,1,@gazettedotcom
32742,1,q.
32743,1,lynch:
32744,1,?but
32745,1,bigger??
32746,1,http://t.co/y2idrfyzml
32747,2,?us
32748,1,ryanair
32749,25,flights
32750,3,prestwick
32751,1,airport?
32752,1,http://t.co/9zlfxm3u4b
32753,1,@daily_record
32754,1,http://t.co/93gdz6t0mf
32755,1,@cbnnews?
32756,1,tier
32757,1,http://t.co/iuivomm565
32758,1,?@turnberrybuzz
32759,7,jewel
32760,6,golfing
32761,1,crown?
32762,1,http://t.co/xisrimoot0
32763,4,@thescotsman
32764,1,@dempstermartin
32765,1,@mysticmimsy:
32766,1,@javamedic
32767,1,tcompletely
32768,1,gusto
32769,3,#trumpforpresident.
32770,1,@politcswatch:
32771,1,http://t.co/fr7y4ipvct
32772,1,@javamedic:
32773,1,@looneytunes002:
32774,1,@tom38ts:
32775,1,@danowiggins:
32776,1,@thetaintedt:
32777,1,http://t.co/ulqwgkurcj
32778,1,lubitz
32779,1,co-pilot
32780,1,@nathanmporter
32781,1,congrats!!
32782,1,accomplishment!!
32783,1,deserved...
32784,3,#toronto
32785,3,@indybuffalojim
32786,1,suprise
32787,1,":),03-27-2015"
32788,1,"18:33:19,15,24,false,581524414698819584
twitter"
32789,1,"client,@cahlrstorrie"
32790,1,sunny.
32791,4,"scotland"""
32792,1,@shepherd_connor
32793,1,"finished!,03-27-2015"
32794,1,"17:55:24,2,24,false,581514871818313728
twitter"
32795,1,construction.--
32796,1,"palmer,03-27-2015"
32797,1,"16:51:45,404,377,false,581498856048844800
twitter"
32798,1,"client,@sammybo73392412"
32799,2,@aaronmcallorum
32800,1,bridge.
32801,1,"sight"""
32802,1,@nyc
32803,1,amazing!!
32804,4,touch!
32805,1,@craighume
32806,1,@ayrracecourse
32807,5,@ayrshirechamber
32808,1,"speech!,03-27-2015"
32809,1,"15:03:58,4,18,false,581471729840730112
twitter"
32810,1,"client,@entourageuk"
32811,1,"#acdinner15"""
32812,1,@dosmturnberry
32813,8,ayrshire
32814,1,@roddydunn
32815,7,note
32816,1,@kellymorrisltd
32817,1,year!!!
32818,1,@nathanerbland
32819,1,agree------&gt;
32820,2,privilege!
32821,1,@henry4_graham
32822,5,always.
32823,1,education?
32824,1,http://t.co/wmiajx0e8m
32825,1,?faster
32826,1,finishes
32827,1,@trumprink?
32828,1,http://t.co/s0ef3zsnwj
32829,1,w/leadership
32830,2,acumen.
32831,1,iran:
32832,1,@jeff713jeffrey
32833,1,anyday
32834,1,http://t.co/y6vyva0gn8
32835,1,'14:?trump:
32836,3,swap
32837,1,'gang
32838,1,straight'?
32839,1,http://t.co/ggxwfvqjwc
32840,1,attention!
32841,1,perk.
32842,1,evolve.
32843,1,situation.--
32844,1,@bluesmansiny
32845,3,@paul1994loan
32846,1,straightforward
32847,1,weve
32848,1,@wastehe
32849,2,@accronin8
32850,1,@amazinhof
32851,1,directness
32852,3,bowe
32853,1,desertion
32854,1,dearly!
32855,1,freebies.
32856,1,touting
32857,1,fell.
32858,1,@aspieprobs:
32859,1,"vote.,03-26-2015"
32860,1,"01:01:16,20,49,false,580897271790833664
twitter"
32861,1,"android,@xxjennypennyxx:"
32862,1,doonbeg??
32863,1,#spa
32864,1,#irishgirl
32865,1,#lovetrump
32866,1,#ireland
32867,1,action;
32868,1,opposite?
32869,2,http://t.co/xezdajloof
32870,1,launches
